online user,# Spark workers,number of VMs,size of data,Amount of memory of workers,# cores of workers,total memory of VMs/local machine,#cores of VMs,think time,type of ML task,on-prem,Ave response time
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
3,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,385.4936292
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,536.8261581
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
4,2,1,400 MB,8 G,6,16 GB,8,10,K-means,1,605.8056734
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,56.52444024
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,56.52444024
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,56.52444024
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,56.52444024
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,45.98020031
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,45.98020031
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,45.98020031
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,41.96450116
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,41.96450116
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,41.96450116
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,41.96450116
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,40.35170705
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,40.35170705
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,40.35170705
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,40.35170705
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,38.95941253
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,38.95941253
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,38.95941253
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,38.00374624
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,38.00374624
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,38.00374624
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,38.00374624
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,37.31826772
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,37.31826772
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,37.31826772
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,36.72875131
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,36.72875131
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,36.72875131
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,36.72875131
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,36.30219035
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,36.30219035
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,36.30219035
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,36.30219035
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,36.09200774
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,36.09200774
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,36.09200774
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,35.74423218
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,35.74423218
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,35.74423218
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,35.74423218
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,35.74423218
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,35.74423218
5,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,35.74423218
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,39.25686198
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,39.25686198
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,39.25686198
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,39.25686198
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,39.25686198
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,39.25686198
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,41.81578874
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,41.81578874
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,41.81578874
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,41.81578874
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,41.81578874
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,41.81578874
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,41.81578874
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,41.81578874
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,43.82919424
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,43.82919424
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,43.82919424
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,43.82919424
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,43.82919424
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,43.82919424
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,45.46394743
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,45.46394743
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,45.46394743
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,45.46394743
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,45.46394743
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,45.46394743
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,45.46394743
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,45.46394743
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,46.6761675
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,46.6761675
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,46.6761675
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,46.6761675
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,46.6761675
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,46.6761675
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,47.69882868
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,47.69882868
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,47.69882868
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,47.69882868
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,47.69882868
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,47.69882868
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,47.69882868
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,48.55943538
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,48.55943538
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,48.55943538
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,48.55943538
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,48.55943538
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,48.55943538
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,48.55943538
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.33235668
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.33235668
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.33235668
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.33235668
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.33235668
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.33235668
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.33235668
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.96070746
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.96070746
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.96070746
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.96070746
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.96070746
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.96070746
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.96070746
10,2,1,5 KB,8 G,6,16 GB,8,10,K-means,1,49.96070746
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,58.3
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,58.3
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,58.3
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,58.3
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,47.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,47.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,47.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,43.6
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,43.6
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,43.6
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,43.6
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,41.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,41.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,41.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,39.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,39.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,39.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,39.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,39.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,39.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,39.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,39.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,38.4
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,38.4
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,38.4
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37.4
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37.4
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37.4
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37.4
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,37
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36.5
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36.5
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36.5
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36.4
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36.4
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36.4
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36.3
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36.3
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36.3
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36.3
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,36
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.6
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.6
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.6
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.6
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.5
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.5
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.5
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.5
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.5
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.5
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.5
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.4
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.4
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.4
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.2
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.2
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.2
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.2
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.2
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.2
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.2
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.2
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.2
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.2
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.2
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35.1
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,35
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.9
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.8
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.6
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.6
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.6
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.7
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.6
6,8,2,120 KB,80 G,32,128 GB,32,30,feature selection,0,34.6
